image_path,pred,true_label,predicted_label,correct
fake\adm\adm_00667__v1__center_crop-80_color-plus20_blur-sigma_1_noise-sigma_0.05_jpeg-q70.png,0.9987,1,1,True
fake\adm\adm_00667__v2__resize-x0.5_color-plus20_noise-sigma_0.02.png,0.9682,1,1,True
fake\adm\adm_00667__v3__center_crop-80_resize-x0.25_noise-sigma_0.1_jpeg-q70.png,0.9995,1,1,True
fake\adm\adm_00669__v1__center_crop-80_blur-sigma_0.5_jpeg-q50.png,0.9669,1,1,True
fake\adm\adm_00669__v2__resize-x0.25_color-plus20_blur-sigma_1_noise-sigma_0.1.png,0.9963,1,1,True
fake\adm\adm_00669__v3__center_crop-80_resize-x0.5_blur-sigma_2_jpeg-q70.png,0.4248,1,0,False
fake\adm\adm_00672__v1__center_crop-80_color-plus20_blur-sigma_1.png,0.9473,1,1,True
fake\adm\adm_00672__v2__resize-x0.25_blur-sigma_1_noise-sigma_0.05.png,0.9946,1,1,True
fake\adm\adm_00672__v3__center_crop-80_resize-x0.25_color-plus20_blur-sigma_0.5_noise-sigma_0.05.png,0.9977,1,1,True
fake\adm\adm_00675__v1__resize-x0.25_color-minus20_noise-sigma_0.1_jpeg-q50.png,0.999,1,1,True
fake\adm\adm_00675__v2__resize-x0.5_color-minus20_blur-sigma_0.5_jpeg-q70.png,0.9997,1,1,True
fake\adm\adm_00675__v3__resize-x0.5_color-minus20_blur-sigma_0.5_noise-sigma_0.1_jpeg-q70.png,0.9993,1,1,True
fake\adm\adm_00687__v1__center_crop-80_color-minus20_noise-sigma_0.05_jpeg-q50.png,1.0,1,1,True
fake\adm\adm_00687__v2__center_crop-80_color-plus20_blur-sigma_1_noise-sigma_0.02_jpeg-q70.png,1.0,1,1,True
fake\adm\adm_00687__v3__center_crop-80_resize-x0.5_color-plus20_blur-sigma_0.5_noise-sigma_0.1.png,0.9999,1,1,True
fake\adm\adm_00689__v1__center_crop-80_resize-x0.25_color-plus20_blur-sigma_1_noise-sigma_0.1.png,0.9995,1,1,True
fake\adm\adm_00689__v2__center_crop-80_color-minus20_blur-sigma_2_noise-sigma_0.1.png,0.9996,1,1,True
fake\adm\adm_00689__v3__center_crop-80_resize-x0.25_color-plus20_jpeg-q70.png,0.9953,1,1,True
fake\adm\adm_00706__v1__center_crop-80_resize-x0.5_color-minus20_noise-sigma_0.02_jpeg-q50.png,0.9989,1,1,True
fake\adm\adm_00706__v2__resize-x0.5_color-minus20_noise-sigma_0.05.png,0.9453,1,1,True
fake\adm\adm_00706__v3__resize-x0.25_color-plus20_blur-sigma_2.png,0.0045,1,0,False
fake\adm\adm_00718__v1__center_crop-80_resize-x0.25_noise-sigma_0.05_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00718__v2__center_crop-80_resize-x0.25_blur-sigma_1_jpeg-q30.png,0.9186,1,1,True
fake\adm\adm_00718__v3__center_crop-80_resize-x0.5_blur-sigma_1_noise-sigma_0.02.png,0.9999,1,1,True
fake\adm\adm_00721__v1__center_crop-80_resize-x0.5_blur-sigma_2_noise-sigma_0.1.png,0.9994,1,1,True
fake\adm\adm_00721__v2__center_crop-80_blur-sigma_1_noise-sigma_0.02_jpeg-q50.png,0.9997,1,1,True
fake\adm\adm_00721__v3__center_crop-80_color-minus20_blur-sigma_0.5.png,0.9999,1,1,True
fake\adm\adm_00727__v1__color-minus20_noise-sigma_0.05_jpeg-q30.png,0.9999,1,1,True
fake\adm\adm_00727__v2__center_crop-80_color-plus20_blur-sigma_0.5_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00727__v3__color-minus20_blur-sigma_1_noise-sigma_0.05.png,0.9999,1,1,True
fake\adm\adm_00730__v1__center_crop-80_resize-x0.5_color-minus20_jpeg-q90.png,0.9998,1,1,True
fake\adm\adm_00730__v2__center_crop-80_color-plus20_noise-sigma_0.05_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00730__v3__center_crop-80_noise-sigma_0.05_jpeg-q70.png,1.0,1,1,True
fake\adm\adm_00732__v1__center_crop-80_resize-x0.25_color-plus20_jpeg-q30.png,0.9975,1,1,True
fake\adm\adm_00732__v2__resize-x0.5_blur-sigma_1_jpeg-q50.png,1.0,1,1,True
fake\adm\adm_00732__v3__center_crop-80_color-plus20_blur-sigma_0.5_noise-sigma_0.1_jpeg-q30.png,1.0,1,1,True
fake\adm\adm_00735__v1__blur-sigma_0.5_noise-sigma_0.05_jpeg-q90.png,1.0,1,1,True
fake\adm\adm_00735__v2__center_crop-80_color-plus20_noise-sigma_0.1.png,0.9999,1,1,True
fake\adm\adm_00735__v3__center_crop-80_resize-x0.5_blur-sigma_2_noise-sigma_0.1_jpeg-q90.png,0.9998,1,1,True
fake\adm\adm_00749__v1__resize-x0.25_color-minus20_noise-sigma_0.05_jpeg-q50.png,0.9996,1,1,True
fake\adm\adm_00749__v2__resize-x0.5_blur-sigma_2_jpeg-q90.png,0.9997,1,1,True
fake\adm\adm_00749__v3__center_crop-80_resize-x0.5_color-plus20_noise-sigma_0.1_jpeg-q50.png,0.999,1,1,True
fake\adm\adm_00752__v1__center_crop-80_resize-x0.25_color-plus20_blur-sigma_1_noise-sigma_0.1.png,0.9985,1,1,True
fake\adm\adm_00752__v2__center_crop-80_resize-x0.5_noise-sigma_0.02.png,0.9999,1,1,True
fake\adm\adm_00752__v3__resize-x0.5_color-plus20_blur-sigma_2_noise-sigma_0.02.png,0.9999,1,1,True
fake\adm\adm_00760__v1__color-plus20_noise-sigma_0.1_jpeg-q30.png,0.9997,1,1,True
fake\adm\adm_00760__v2__resize-x0.25_color-plus20_blur-sigma_0.5_jpeg-q70.png,0.999,1,1,True
fake\adm\adm_00760__v3__center_crop-80_resize-x0.25_blur-sigma_1_noise-sigma_0.02.png,0.8849,1,1,True
fake\adm\adm_00763__v1__resize-x0.5_color-minus20_blur-sigma_0.5_noise-sigma_0.02.png,0.9998,1,1,True
fake\adm\adm_00763__v2__color-plus20_blur-sigma_2_jpeg-q90.png,0.9998,1,1,True
fake\adm\adm_00763__v3__center_crop-80_noise-sigma_0.02_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00769__v1__center_crop-80_resize-x0.25_color-plus20_blur-sigma_1_jpeg-q70.png,0.0121,1,0,False
fake\adm\adm_00769__v2__center_crop-80_resize-x0.5_color-plus20_blur-sigma_0.5_noise-sigma_0.05.png,0.9631,1,1,True
fake\adm\adm_00769__v3__color-plus20_blur-sigma_0.5_noise-sigma_0.02.png,0.9999,1,1,True
fake\adm\adm_00779__v1__center_crop-80_color-minus20_blur-sigma_1_jpeg-q90.png,0.9976,1,1,True
fake\adm\adm_00779__v2__center_crop-80_resize-x0.25_blur-sigma_1_noise-sigma_0.02_jpeg-q30.png,0.2265,1,0,False
fake\adm\adm_00779__v3__center_crop-80_resize-x0.5_color-minus20_noise-sigma_0.1_jpeg-q30.png,0.9951,1,1,True
fake\adm\adm_00788__v1__center_crop-80_resize-x0.5_color-plus20_noise-sigma_0.02_jpeg-q90.png,0.9996,1,1,True
fake\adm\adm_00788__v2__center_crop-80_color-plus20_blur-sigma_1_noise-sigma_0.02_jpeg-q70.png,1.0,1,1,True
fake\adm\adm_00788__v3__center_crop-80_resize-x0.25_color-minus20.png,0.9993,1,1,True
fake\adm\adm_00799__v1__resize-x0.25_color-minus20_blur-sigma_2_noise-sigma_0.05_jpeg-q90.png,0.9997,1,1,True
fake\adm\adm_00799__v2__center_crop-80_resize-x0.5_color-minus20_blur-sigma_0.5_noise-sigma_0.1.png,1.0,1,1,True
fake\adm\adm_00799__v3__center_crop-80_resize-x0.25_blur-sigma_1_noise-sigma_0.05_jpeg-q90.png,0.9997,1,1,True
fake\adm\adm_00809__v1__center_crop-80_resize-x0.25_blur-sigma_0.5.png,0.9999,1,1,True
fake\adm\adm_00809__v2__center_crop-80_blur-sigma_0.5_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00809__v3__resize-x0.5_color-minus20_blur-sigma_0.5_noise-sigma_0.05.png,0.9999,1,1,True
fake\adm\adm_00820__v1__center_crop-80_resize-x0.25_color-minus20_blur-sigma_2_jpeg-q90.png,0.9908,1,1,True
fake\adm\adm_00820__v2__center_crop-80_resize-x0.25_color-plus20_noise-sigma_0.05_jpeg-q70.png,0.9569,1,1,True
fake\adm\adm_00820__v3__center_crop-80_resize-x0.5_blur-sigma_0.5_noise-sigma_0.1_jpeg-q90.png,0.9994,1,1,True
fake\adm\adm_00821__v1__center_crop-80_resize-x0.5_color-plus20_blur-sigma_2_jpeg-q70.png,0.0224,1,0,False
fake\adm\adm_00821__v2__center_crop-80_resize-x0.5_jpeg-q90.png,0.971,1,1,True
fake\adm\adm_00821__v3__center_crop-80_resize-x0.25_color-minus20_blur-sigma_0.5.png,0.9997,1,1,True
fake\adm\adm_00828__v1__center_crop-80_color-plus20_blur-sigma_2_jpeg-q50.png,0.9999,1,1,True
fake\adm\adm_00828__v2__center_crop-80_color-minus20_noise-sigma_0.1.png,1.0,1,1,True
fake\adm\adm_00828__v3__center_crop-80_resize-x0.25_color-plus20_noise-sigma_0.02_jpeg-q90.png,0.9904,1,1,True
fake\adm\adm_00840__v1__resize-x0.5_color-plus20_blur-sigma_0.5_noise-sigma_0.02_jpeg-q70.png,0.9998,1,1,True
fake\adm\adm_00840__v2__resize-x0.25_color-plus20_blur-sigma_0.5_jpeg-q50.png,0.9999,1,1,True
fake\adm\adm_00840__v3__center_crop-80_resize-x0.5_blur-sigma_0.5.png,0.9997,1,1,True
fake\adm\adm_00844__v1__center_crop-80_resize-x0.25_blur-sigma_1_jpeg-q30.png,0.0352,1,0,False
fake\adm\adm_00844__v2__center_crop-80_resize-x0.25_blur-sigma_0.5_noise-sigma_0.02.png,0.9974,1,1,True
fake\adm\adm_00844__v3__resize-x0.5_color-plus20_blur-sigma_0.5_noise-sigma_0.05_jpeg-q90.png,0.9997,1,1,True
fake\adm\adm_00846__v1__center_crop-80_color-minus20_noise-sigma_0.02_jpeg-q30.png,0.9996,1,1,True
fake\adm\adm_00846__v2__resize-x0.25_blur-sigma_1_jpeg-q70.png,0.9983,1,1,True
fake\adm\adm_00846__v3__center_crop-80_resize-x0.25_blur-sigma_1_noise-sigma_0.1_jpeg-q90.png,0.9915,1,1,True
fake\adm\adm_00851__v1__resize-x0.25_blur-sigma_2_noise-sigma_0.02_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00851__v2__center_crop-80_color-plus20_noise-sigma_0.05.png,1.0,1,1,True
fake\adm\adm_00851__v3__center_crop-80_resize-x0.25_color-plus20_noise-sigma_0.05.png,0.9999,1,1,True
fake\adm\adm_00861__v1__center_crop-80_resize-x0.5_color-plus20_blur-sigma_2_noise-sigma_0.1.png,1.0,1,1,True
fake\adm\adm_00861__v2__center_crop-80_color-minus20_blur-sigma_1_noise-sigma_0.1_jpeg-q30.png,0.9998,1,1,True
fake\adm\adm_00861__v3__resize-x0.25_color-minus20_blur-sigma_1.png,0.992,1,1,True
fake\adm\adm_00862__v1__center_crop-80_color-minus20_jpeg-q90.png,1.0,1,1,True
fake\adm\adm_00862__v2__resize-x0.25_blur-sigma_1_noise-sigma_0.02_jpeg-q70.png,0.9991,1,1,True
fake\adm\adm_00862__v3__center_crop-80_resize-x0.25_blur-sigma_0.5_noise-sigma_0.02_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00873__v1__color-minus20_blur-sigma_1_jpeg-q30.png,0.9999,1,1,True
fake\adm\adm_00873__v2__center_crop-80_resize-x0.5_noise-sigma_0.05_jpeg-q50.png,0.9996,1,1,True
fake\adm\adm_00873__v3__resize-x0.25_color-plus20_blur-sigma_1_noise-sigma_0.05_jpeg-q90.png,0.9988,1,1,True
fake\adm\adm_00878__v1__resize-x0.5_color-minus20_noise-sigma_0.05.png,0.5324,1,1,True
fake\adm\adm_00878__v2__center_crop-80_color-plus20_noise-sigma_0.1_jpeg-q90.png,0.5138,1,1,True
fake\adm\adm_00878__v3__color-plus20_noise-sigma_0.02_jpeg-q90.png,0.9997,1,1,True
fake\adm\adm_00888__v1__resize-x0.25_color-minus20_blur-sigma_0.5_noise-sigma_0.02.png,0.9998,1,1,True
fake\adm\adm_00888__v2__center_crop-80_color-minus20_blur-sigma_1_noise-sigma_0.05_jpeg-q30.png,0.9999,1,1,True
fake\adm\adm_00888__v3__resize-x0.5_color-minus20_blur-sigma_0.5_noise-sigma_0.05_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00893__v1__center_crop-80_blur-sigma_1_noise-sigma_0.02_jpeg-q90.png,0.9998,1,1,True
fake\adm\adm_00893__v2__resize-x0.25_color-plus20_blur-sigma_0.5_noise-sigma_0.1_jpeg-q90.png,0.9981,1,1,True
fake\adm\adm_00893__v3__center_crop-80_resize-x0.25_color-minus20.png,0.9999,1,1,True
fake\adm\adm_00894__v1__center_crop-80_color-minus20_blur-sigma_1.png,0.999,1,1,True
fake\adm\adm_00894__v2__center_crop-80_blur-sigma_2_noise-sigma_0.05.png,0.9999,1,1,True
fake\adm\adm_00894__v3__center_crop-80_resize-x0.25_jpeg-q50.png,0.9996,1,1,True
fake\adm\adm_00908__v1__resize-x0.5_blur-sigma_1_noise-sigma_0.1_jpeg-q30.png,0.9987,1,1,True
fake\adm\adm_00908__v2__center_crop-80_color-minus20_blur-sigma_2_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00908__v3__resize-x0.25_color-plus20_blur-sigma_1_noise-sigma_0.1.png,0.9858,1,1,True
fake\adm\adm_00910__v1__center_crop-80_color-plus20_blur-sigma_0.5_noise-sigma_0.1_jpeg-q90.png,1.0,1,1,True
fake\adm\adm_00910__v2__center_crop-80_resize-x0.25_jpeg-q50.png,0.9999,1,1,True
fake\adm\adm_00910__v3__center_crop-80_blur-sigma_1_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00919__v1__center_crop-80_resize-x0.5_color-plus20_blur-sigma_0.5_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00919__v2__color-plus20_blur-sigma_2_noise-sigma_0.02.png,0.9999,1,1,True
fake\adm\adm_00919__v3__center_crop-80_resize-x0.25_color-minus20_blur-sigma_0.5_noise-sigma_0.02.png,0.9999,1,1,True
fake\adm\adm_00949__v1__color-minus20_noise-sigma_0.05_jpeg-q70.png,0.9999,1,1,True
fake\adm\adm_00949__v2__center_crop-80_noise-sigma_0.1_jpeg-q30.png,0.9999,1,1,True
fake\adm\adm_00949__v3__center_crop-80_resize-x0.25_color-plus20_blur-sigma_1_jpeg-q50.png,0.5854,1,1,True
fake\adm\adm_00951__v1__color-plus20_blur-sigma_2_jpeg-q30.png,0.9999,1,1,True
fake\adm\adm_00951__v2__center_crop-80_resize-x0.25_blur-sigma_2_noise-sigma_0.05.png,0.2401,1,0,False
fake\adm\adm_00951__v3__center_crop-80_resize-x0.25_blur-sigma_2_noise-sigma_0.05.png,0.7319,1,1,True
fake\adm\adm_00961__v1__resize-x0.25_color-plus20_blur-sigma_0.5_noise-sigma_0.02.png,0.992,1,1,True
fake\adm\adm_00961__v2__center_crop-80_color-plus20_blur-sigma_2_noise-sigma_0.02_jpeg-q90.png,0.9998,1,1,True
fake\adm\adm_00961__v3__center_crop-80_color-plus20_noise-sigma_0.02_jpeg-q50.png,0.9998,1,1,True
fake\adm\adm_00973__v1__center_crop-80_noise-sigma_0.05_jpeg-q90.png,0.9998,1,1,True
fake\adm\adm_00973__v2__center_crop-80_resize-x0.25_color-plus20.png,0.9941,1,1,True
fake\adm\adm_00973__v3__center_crop-80_resize-x0.5_color-minus20.png,0.9994,1,1,True
fake\adm\adm_00977__v1__center_crop-80_resize-x0.25_color-plus20_jpeg-q90.png,0.973,1,1,True
fake\adm\adm_00977__v2__center_crop-80_resize-x0.5_blur-sigma_0.5_jpeg-q50.png,0.9813,1,1,True
fake\adm\adm_00977__v3__center_crop-80_resize-x0.25_color-minus20_jpeg-q50.png,0.8318,1,1,True
fake\adm\adm_00978__v1__resize-x0.5_color-plus20_blur-sigma_0.5_noise-sigma_0.02_jpeg-q30.png,0.9993,1,1,True
fake\adm\adm_00978__v2__resize-x0.5_color-plus20_blur-sigma_0.5_noise-sigma_0.02.png,0.9996,1,1,True
fake\adm\adm_00978__v3__color-plus20_blur-sigma_0.5_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00979__v1__resize-x0.25_color-minus20_blur-sigma_0.5_noise-sigma_0.1.png,0.8995,1,1,True
fake\adm\adm_00979__v2__color-plus20_noise-sigma_0.1_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_00979__v3__center_crop-80_color-minus20_blur-sigma_1_noise-sigma_0.02_jpeg-q50.png,0.9998,1,1,True
fake\adm\adm_00986__v1__center_crop-80_resize-x0.25_blur-sigma_0.5_noise-sigma_0.05_jpeg-q50.png,0.8999,1,1,True
fake\adm\adm_00986__v2__resize-x0.25_color-minus20_blur-sigma_1_noise-sigma_0.02_jpeg-q70.png,0.0192,1,0,False
fake\adm\adm_00986__v3__center_crop-80_resize-x0.5_color-minus20_blur-sigma_2_jpeg-q90.png,0.9991,1,1,True
fake\adm\adm_00995__v1__center_crop-80_resize-x0.25_color-minus20_blur-sigma_2_jpeg-q50.png,0.7298,1,1,True
fake\adm\adm_00995__v2__resize-x0.5_color-plus20_blur-sigma_0.5_noise-sigma_0.02_jpeg-q90.png,0.9902,1,1,True
fake\adm\adm_00995__v3__center_crop-80_blur-sigma_1_jpeg-q50.png,0.9983,1,1,True
fake\adm\adm_00998__v1__center_crop-80_color-minus20_blur-sigma_0.5_noise-sigma_0.02.png,0.9999,1,1,True
fake\adm\adm_00998__v2__center_crop-80_resize-x0.25_color-minus20.png,0.9999,1,1,True
fake\adm\adm_00998__v3__center_crop-80_color-minus20_noise-sigma_0.1.png,1.0,1,1,True
fake\adm\adm_01007__v1__color-plus20_blur-sigma_0.5_noise-sigma_0.05_jpeg-q50.png,1.0,1,1,True
fake\adm\adm_01007__v2__center_crop-80_resize-x0.25_blur-sigma_0.5_noise-sigma_0.1_jpeg-q30.png,0.7628,1,1,True
fake\adm\adm_01007__v3__center_crop-80_blur-sigma_2_noise-sigma_0.1.png,1.0,1,1,True
fake\adm\adm_01008__v1__center_crop-80_resize-x0.5_blur-sigma_0.5_noise-sigma_0.02_jpeg-q30.png,0.9992,1,1,True
fake\adm\adm_01008__v2__center_crop-80_resize-x0.5_color-minus20_noise-sigma_0.05_jpeg-q70.png,0.9999,1,1,True
fake\adm\adm_01008__v3__resize-x0.5_noise-sigma_0.1_jpeg-q70.png,0.9999,1,1,True
fake\adm\adm_01013__v1__center_crop-80_resize-x0.5_color-plus20_noise-sigma_0.05_jpeg-q70.png,1.0,1,1,True
fake\adm\adm_01013__v2__center_crop-80_color-minus20_blur-sigma_2_noise-sigma_0.02_jpeg-q70.png,1.0,1,1,True
fake\adm\adm_01013__v3__center_crop-80_resize-x0.5_blur-sigma_0.5.png,1.0,1,1,True
fake\adm\adm_01018__v1__center_crop-80_resize-x0.5_color-plus20_blur-sigma_1_noise-sigma_0.02.png,0.9987,1,1,True
fake\adm\adm_01018__v2__center_crop-80_blur-sigma_0.5_jpeg-q30.png,0.9997,1,1,True
fake\adm\adm_01018__v3__resize-x0.25_color-minus20_blur-sigma_0.5_jpeg-q70.png,0.9998,1,1,True
fake\adm\adm_01022__v1__center_crop-80_resize-x0.5_color-plus20_blur-sigma_0.5_noise-sigma_0.05.png,0.9983,1,1,True
fake\adm\adm_01022__v2__center_crop-80_resize-x0.25_color-plus20_noise-sigma_0.05.png,0.8264,1,1,True
fake\adm\adm_01022__v3__center_crop-80_resize-x0.5_color-plus20_blur-sigma_2.png,0.5378,1,1,True
fake\adm\adm_01025__v1__center_crop-80_resize-x0.25_color-minus20_jpeg-q90.png,0.9985,1,1,True
fake\adm\adm_01025__v2__color-minus20_noise-sigma_0.1_jpeg-q70.png,1.0,1,1,True
fake\adm\adm_01025__v3__center_crop-80_color-plus20_blur-sigma_1_noise-sigma_0.02_jpeg-q50.png,1.0,1,1,True
fake\adm\adm_01028__v1__resize-x0.5_blur-sigma_1_jpeg-q30.png,0.9997,1,1,True
fake\adm\adm_01028__v2__center_crop-80_color-minus20_blur-sigma_1_noise-sigma_0.1.png,0.9998,1,1,True
fake\adm\adm_01028__v3__resize-x0.25_color-minus20_noise-sigma_0.1_jpeg-q70.png,0.999,1,1,True
fake\adm\adm_01034__v1__resize-x0.25_color-minus20_blur-sigma_1_jpeg-q90.png,0.9995,1,1,True
fake\adm\adm_01034__v2__center_crop-80_color-plus20_blur-sigma_1_noise-sigma_0.05_jpeg-q30.png,0.9999,1,1,True
fake\adm\adm_01034__v3__center_crop-80_blur-sigma_1_jpeg-q30.png,0.9998,1,1,True
fake\adm\adm_01037__v1__center_crop-80_blur-sigma_0.5_noise-sigma_0.02_jpeg-q50.png,0.9987,1,1,True
fake\adm\adm_01037__v2__resize-x0.25_color-plus20_jpeg-q90.png,0.9998,1,1,True
fake\adm\adm_01037__v3__resize-x0.5_blur-sigma_2_noise-sigma_0.02_jpeg-q90.png,0.9976,1,1,True
fake\adm\adm_01039__v1__center_crop-80_color-plus20_blur-sigma_0.5.png,0.9994,1,1,True
fake\adm\adm_01039__v2__center_crop-80_resize-x0.5_blur-sigma_2_jpeg-q50.png,0.9275,1,1,True
fake\adm\adm_01039__v3__center_crop-80_noise-sigma_0.05_jpeg-q70.png,0.9994,1,1,True
fake\adm\adm_01042__v1__center_crop-80_blur-sigma_2_noise-sigma_0.02_jpeg-q90.png,0.9999,1,1,True
fake\adm\adm_01042__v2__center_crop-80_resize-x0.5_blur-sigma_0.5_noise-sigma_0.05.png,0.9992,1,1,True
fake\adm\adm_01042__v3__center_crop-80_color-plus20_noise-sigma_0.1.png,0.9999,1,1,True
fake\adm\adm_01056__v1__center_crop-80_resize-x0.25_color-minus20_blur-sigma_0.5.png,0.9824,1,1,True
fake\adm\adm_01056__v2__resize-x0.5_color-minus20_jpeg-q30.png,0.9908,1,1,True
fake\adm\adm_01056__v3__resize-x0.5_color-plus20_blur-sigma_0.5.png,0.9459,1,1,True
fake\adm\adm_01058__v1__color-minus20_blur-sigma_0.5_noise-sigma_0.05_jpeg-q50.png,0.8862,1,1,True
fake\adm\adm_01058__v2__center_crop-80_resize-x0.5_color-minus20_blur-sigma_2_jpeg-q50.png,0.8586,1,1,True
fake\adm\adm_01058__v3__center_crop-80_blur-sigma_1_noise-sigma_0.1.png,0.9998,1,1,True
fake\adm\adm_01076__v1__center_crop-80_resize-x0.25_blur-sigma_1_noise-sigma_0.05.png,0.9921,1,1,True
fake\adm\adm_01076__v2__center_crop-80_resize-x0.5_color-minus20_blur-sigma_0.5_jpeg-q30.png,0.9854,1,1,True
fake\adm\adm_01076__v3__resize-x0.5_blur-sigma_0.5_jpeg-q30.png,0.9639,1,1,True
fake\adm\adm_01081__v1__center_crop-80_color-minus20_blur-sigma_2_jpeg-q90.png,0.9994,1,1,True
fake\adm\adm_01081__v2__resize-x0.5_color-minus20_blur-sigma_0.5.png,0.9516,1,1,True
fake\adm\adm_01081__v3__resize-x0.25_color-plus20_noise-sigma_0.02.png,0.9974,1,1,True
fake\adm\adm_01087__v1__center_crop-80_blur-sigma_0.5_jpeg-q50.png,0.9997,1,1,True
fake\adm\adm_01087__v2__center_crop-80_resize-x0.25_noise-sigma_0.1_jpeg-q30.png,0.9485,1,1,True
fake\adm\adm_01087__v3__center_crop-80_resize-x0.25_color-plus20_blur-sigma_1_jpeg-q30.png,0.677,1,1,True
fake\adm\adm_01093__v1__center_crop-80_color-minus20_blur-sigma_1.png,0.9998,1,1,True
fake\adm\adm_01093__v2__center_crop-80_color-plus20_blur-sigma_2_noise-sigma_0.05_jpeg-q30.png,0.9996,1,1,True
fake\adm\adm_01093__v3__center_crop-80_resize-x0.25_color-plus20_blur-sigma_0.5.png,0.9999,1,1,True
fake\adm\adm_01094__v1__center_crop-80_color-minus20_blur-sigma_0.5_noise-sigma_0.02_jpeg-q30.png,0.9999,1,1,True
fake\adm\adm_01094__v2__center_crop-80_resize-x0.5_color-minus20_noise-sigma_0.05.png,0.9999,1,1,True
fake\adm\adm_01094__v3__resize-x0.5_color-minus20_jpeg-q50.png,1.0,1,1,True
fake\adm\adm_01100__v1__center_crop-80_resize-x0.5_color-minus20.png,0.0605,1,0,False
fake\adm\adm_01100__v2__center_crop-80_resize-x0.25_color-plus20_blur-sigma_0.5_noise-sigma_0.1.png,0.9991,1,1,True
fake\adm\adm_01100__v3__resize-x0.5_noise-sigma_0.02_jpeg-q70.png,0.8202,1,1,True
fake\adm\adm_01102__v1__resize-x0.5_blur-sigma_0.5_jpeg-q30.png,0.9998,1,1,True
fake\adm\adm_01102__v2__center_crop-80_resize-x0.5_color-plus20_blur-sigma_2_noise-sigma_0.02.png,0.9996,1,1,True
fake\adm\adm_01102__v3__resize-x0.5_color-plus20_blur-sigma_1_noise-sigma_0.02_jpeg-q90.png,0.9996,1,1,True
fake\adm\adm_01111__v1__center_crop-80_resize-x0.5_blur-sigma_0.5_noise-sigma_0.1_jpeg-q50.png,0.9989,1,1,True
fake\adm\adm_01111__v2__resize-x0.5_color-plus20_blur-sigma_1_noise-sigma_0.1_jpeg-q90.png,0.718,1,1,True
